filename,label,npy_path
e01953,1,./processed_spectrograms\e01953.npy
e01954,-1,./processed_spectrograms\e01954.npy
e01955,-1,./processed_spectrograms\e01955.npy
e01956,-1,./processed_spectrograms\e01956.npy
e01957,-1,./processed_spectrograms\e01957.npy
e01958,-1,./processed_spectrograms\e01958.npy
e01959,-1,./processed_spectrograms\e01959.npy
e01960,-1,./processed_spectrograms\e01960.npy
e01961,-1,./processed_spectrograms\e01961.npy
e01962,1,./processed_spectrograms\e01962.npy
e01963,-1,./processed_spectrograms\e01963.npy
e01964,-1,./processed_spectrograms\e01964.npy
e01965,-1,./processed_spectrograms\e01965.npy
e01966,-1,./processed_spectrograms\e01966.npy
e01967,1,./processed_spectrograms\e01967.npy
e01968,-1,./processed_spectrograms\e01968.npy
e01969,-1,./processed_spectrograms\e01969.npy
e01970,-1,./processed_spectrograms\e01970.npy
e01971,1,./processed_spectrograms\e01971.npy
e01972,-1,./processed_spectrograms\e01972.npy
e01973,-1,./processed_spectrograms\e01973.npy
e01974,-1,./processed_spectrograms\e01974.npy
e01975,-1,./processed_spectrograms\e01975.npy
e01976,-1,./processed_spectrograms\e01976.npy
e01977,-1,./processed_spectrograms\e01977.npy
e01978,1,./processed_spectrograms\e01978.npy
e01979,-1,./processed_spectrograms\e01979.npy
e01980,-1,./processed_spectrograms\e01980.npy
e01981,-1,./processed_spectrograms\e01981.npy
e01982,-1,./processed_spectrograms\e01982.npy
e01983,-1,./processed_spectrograms\e01983.npy
e01984,-1,./processed_spectrograms\e01984.npy
e01985,-1,./processed_spectrograms\e01985.npy
e01986,-1,./processed_spectrograms\e01986.npy
e01987,-1,./processed_spectrograms\e01987.npy
e01988,-1,./processed_spectrograms\e01988.npy
e01989,-1,./processed_spectrograms\e01989.npy
e01990,-1,./processed_spectrograms\e01990.npy
e01991,-1,./processed_spectrograms\e01991.npy
e01992,1,./processed_spectrograms\e01992.npy
e01993,-1,./processed_spectrograms\e01993.npy
e01994,-1,./processed_spectrograms\e01994.npy
e01995,1,./processed_spectrograms\e01995.npy
e01996,-1,./processed_spectrograms\e01996.npy
e01997,-1,./processed_spectrograms\e01997.npy
e01998,-1,./processed_spectrograms\e01998.npy
e01999,-1,./processed_spectrograms\e01999.npy
e02000,-1,./processed_spectrograms\e02000.npy
e02001,-1,./processed_spectrograms\e02001.npy
e02002,-1,./processed_spectrograms\e02002.npy
e02003,-1,./processed_spectrograms\e02003.npy
e02004,-1,./processed_spectrograms\e02004.npy
e02005,-1,./processed_spectrograms\e02005.npy
e02006,-1,./processed_spectrograms\e02006.npy
e02007,-1,./processed_spectrograms\e02007.npy
e02008,-1,./processed_spectrograms\e02008.npy
e02009,-1,./processed_spectrograms\e02009.npy
e02010,-1,./processed_spectrograms\e02010.npy
e02011,-1,./processed_spectrograms\e02011.npy
e02012,-1,./processed_spectrograms\e02012.npy
e02013,-1,./processed_spectrograms\e02013.npy
e02014,-1,./processed_spectrograms\e02014.npy
e02015,-1,./processed_spectrograms\e02015.npy
e02016,-1,./processed_spectrograms\e02016.npy
e02017,-1,./processed_spectrograms\e02017.npy
e02018,-1,./processed_spectrograms\e02018.npy
e02019,-1,./processed_spectrograms\e02019.npy
e02020,-1,./processed_spectrograms\e02020.npy
e02021,-1,./processed_spectrograms\e02021.npy
e02022,-1,./processed_spectrograms\e02022.npy
e02023,-1,./processed_spectrograms\e02023.npy
e02024,-1,./processed_spectrograms\e02024.npy
e02025,-1,./processed_spectrograms\e02025.npy
e02026,-1,./processed_spectrograms\e02026.npy
e02027,-1,./processed_spectrograms\e02027.npy
e02028,-1,./processed_spectrograms\e02028.npy
e02029,-1,./processed_spectrograms\e02029.npy
e02030,1,./processed_spectrograms\e02030.npy
e02031,-1,./processed_spectrograms\e02031.npy
e02032,1,./processed_spectrograms\e02032.npy
e02033,-1,./processed_spectrograms\e02033.npy
e02034,-1,./processed_spectrograms\e02034.npy
e02035,-1,./processed_spectrograms\e02035.npy
e02036,-1,./processed_spectrograms\e02036.npy
e02037,-1,./processed_spectrograms\e02037.npy
e02038,-1,./processed_spectrograms\e02038.npy
e02039,-1,./processed_spectrograms\e02039.npy
e02040,-1,./processed_spectrograms\e02040.npy
e02041,-1,./processed_spectrograms\e02041.npy
e02042,-1,./processed_spectrograms\e02042.npy
e02043,-1,./processed_spectrograms\e02043.npy
e02044,1,./processed_spectrograms\e02044.npy
e02045,-1,./processed_spectrograms\e02045.npy
e02046,-1,./processed_spectrograms\e02046.npy
e02047,-1,./processed_spectrograms\e02047.npy
e02048,-1,./processed_spectrograms\e02048.npy
e02049,-1,./processed_spectrograms\e02049.npy
e02050,-1,./processed_spectrograms\e02050.npy
e02051,-1,./processed_spectrograms\e02051.npy
e02052,-1,./processed_spectrograms\e02052.npy
e02053,-1,./processed_spectrograms\e02053.npy
e02054,-1,./processed_spectrograms\e02054.npy
e02055,-1,./processed_spectrograms\e02055.npy
e02056,-1,./processed_spectrograms\e02056.npy
e02057,-1,./processed_spectrograms\e02057.npy
e02058,-1,./processed_spectrograms\e02058.npy
e02059,-1,./processed_spectrograms\e02059.npy
e02060,-1,./processed_spectrograms\e02060.npy
e02061,-1,./processed_spectrograms\e02061.npy
e02062,-1,./processed_spectrograms\e02062.npy
e02063,-1,./processed_spectrograms\e02063.npy
e02064,-1,./processed_spectrograms\e02064.npy
e02065,1,./processed_spectrograms\e02065.npy
e02066,-1,./processed_spectrograms\e02066.npy
e02067,-1,./processed_spectrograms\e02067.npy
e02068,-1,./processed_spectrograms\e02068.npy
e02069,-1,./processed_spectrograms\e02069.npy
e02070,-1,./processed_spectrograms\e02070.npy
e02071,-1,./processed_spectrograms\e02071.npy
e02072,-1,./processed_spectrograms\e02072.npy
e02073,-1,./processed_spectrograms\e02073.npy
e02074,1,./processed_spectrograms\e02074.npy
e02075,-1,./processed_spectrograms\e02075.npy
e02076,-1,./processed_spectrograms\e02076.npy
e02077,-1,./processed_spectrograms\e02077.npy
e02078,-1,./processed_spectrograms\e02078.npy
e02079,-1,./processed_spectrograms\e02079.npy
e02080,-1,./processed_spectrograms\e02080.npy
e02081,-1,./processed_spectrograms\e02081.npy
e02082,-1,./processed_spectrograms\e02082.npy
e02083,-1,./processed_spectrograms\e02083.npy
e02084,-1,./processed_spectrograms\e02084.npy
e02085,1,./processed_spectrograms\e02085.npy
e02086,-1,./processed_spectrograms\e02086.npy
e02087,-1,./processed_spectrograms\e02087.npy
e02088,-1,./processed_spectrograms\e02088.npy
e02089,-1,./processed_spectrograms\e02089.npy
e02090,-1,./processed_spectrograms\e02090.npy
e02091,-1,./processed_spectrograms\e02091.npy
e02092,-1,./processed_spectrograms\e02092.npy
e02093,-1,./processed_spectrograms\e02093.npy
e02094,-1,./processed_spectrograms\e02094.npy
e02095,-1,./processed_spectrograms\e02095.npy
e02096,-1,./processed_spectrograms\e02096.npy
e02097,1,./processed_spectrograms\e02097.npy
e02098,-1,./processed_spectrograms\e02098.npy
e02099,-1,./processed_spectrograms\e02099.npy
e02100,-1,./processed_spectrograms\e02100.npy
e02101,1,./processed_spectrograms\e02101.npy
e02102,1,./processed_spectrograms\e02102.npy
e02103,-1,./processed_spectrograms\e02103.npy
e02104,-1,./processed_spectrograms\e02104.npy
e02105,-1,./processed_spectrograms\e02105.npy
e02106,-1,./processed_spectrograms\e02106.npy
e02107,-1,./processed_spectrograms\e02107.npy
e02108,1,./processed_spectrograms\e02108.npy
e02109,-1,./processed_spectrograms\e02109.npy
e02110,-1,./processed_spectrograms\e02110.npy
e02111,-1,./processed_spectrograms\e02111.npy
e02112,-1,./processed_spectrograms\e02112.npy
e02113,-1,./processed_spectrograms\e02113.npy
e02114,-1,./processed_spectrograms\e02114.npy
e02115,-1,./processed_spectrograms\e02115.npy
e02116,-1,./processed_spectrograms\e02116.npy
e02117,-1,./processed_spectrograms\e02117.npy
e02118,-1,./processed_spectrograms\e02118.npy
e02119,-1,./processed_spectrograms\e02119.npy
e02120,-1,./processed_spectrograms\e02120.npy
e02121,1,./processed_spectrograms\e02121.npy
e02122,-1,./processed_spectrograms\e02122.npy
e02123,-1,./processed_spectrograms\e02123.npy
e02124,-1,./processed_spectrograms\e02124.npy
e02125,-1,./processed_spectrograms\e02125.npy
e02126,1,./processed_spectrograms\e02126.npy
e02127,-1,./processed_spectrograms\e02127.npy
e02128,-1,./processed_spectrograms\e02128.npy
e02129,-1,./processed_spectrograms\e02129.npy
e02130,-1,./processed_spectrograms\e02130.npy
e02131,-1,./processed_spectrograms\e02131.npy
e02132,-1,./processed_spectrograms\e02132.npy
e02133,1,./processed_spectrograms\e02133.npy
e02134,-1,./processed_spectrograms\e02134.npy
e02135,1,./processed_spectrograms\e02135.npy
e02136,-1,./processed_spectrograms\e02136.npy
e02137,1,./processed_spectrograms\e02137.npy
e02138,-1,./processed_spectrograms\e02138.npy
e02139,-1,./processed_spectrograms\e02139.npy
e02140,-1,./processed_spectrograms\e02140.npy
e02141,-1,./processed_spectrograms\e02141.npy
f0001,-1,./processed_spectrograms\f0001.npy
f0002,-1,./processed_spectrograms\f0002.npy
f0003,1,./processed_spectrograms\f0003.npy
f0004,-1,./processed_spectrograms\f0004.npy
f0005,-1,./processed_spectrograms\f0005.npy
f0006,-1,./processed_spectrograms\f0006.npy
f0007,1,./processed_spectrograms\f0007.npy
f0008,1,./processed_spectrograms\f0008.npy
f0009,-1,./processed_spectrograms\f0009.npy
f0010,-1,./processed_spectrograms\f0010.npy
f0011,-1,./processed_spectrograms\f0011.npy
f0012,1,./processed_spectrograms\f0012.npy
f0013,-1,./processed_spectrograms\f0013.npy
f0014,-1,./processed_spectrograms\f0014.npy
f0015,-1,./processed_spectrograms\f0015.npy
f0016,-1,./processed_spectrograms\f0016.npy
f0017,-1,./processed_spectrograms\f0017.npy
f0018,1,./processed_spectrograms\f0018.npy
f0019,-1,./processed_spectrograms\f0019.npy
f0020,1,./processed_spectrograms\f0020.npy
f0021,-1,./processed_spectrograms\f0021.npy
f0022,-1,./processed_spectrograms\f0022.npy
f0023,-1,./processed_spectrograms\f0023.npy
f0024,-1,./processed_spectrograms\f0024.npy
f0025,-1,./processed_spectrograms\f0025.npy
f0026,-1,./processed_spectrograms\f0026.npy
f0027,-1,./processed_spectrograms\f0027.npy
f0028,-1,./processed_spectrograms\f0028.npy
f0029,1,./processed_spectrograms\f0029.npy
f0030,-1,./processed_spectrograms\f0030.npy
f0031,-1,./processed_spectrograms\f0031.npy
f0032,-1,./processed_spectrograms\f0032.npy
f0033,-1,./processed_spectrograms\f0033.npy
f0034,1,./processed_spectrograms\f0034.npy
f0035,1,./processed_spectrograms\f0035.npy
f0036,-1,./processed_spectrograms\f0036.npy
f0037,-1,./processed_spectrograms\f0037.npy
f0038,-1,./processed_spectrograms\f0038.npy
f0039,-1,./processed_spectrograms\f0039.npy
f0040,-1,./processed_spectrograms\f0040.npy
f0041,1,./processed_spectrograms\f0041.npy
f0042,-1,./processed_spectrograms\f0042.npy
f0043,-1,./processed_spectrograms\f0043.npy
f0044,-1,./processed_spectrograms\f0044.npy
f0045,1,./processed_spectrograms\f0045.npy
f0046,-1,./processed_spectrograms\f0046.npy
f0047,1,./processed_spectrograms\f0047.npy
f0048,-1,./processed_spectrograms\f0048.npy
f0049,-1,./processed_spectrograms\f0049.npy
f0050,1,./processed_spectrograms\f0050.npy
f0051,-1,./processed_spectrograms\f0051.npy
f0052,1,./processed_spectrograms\f0052.npy
f0053,-1,./processed_spectrograms\f0053.npy
f0054,-1,./processed_spectrograms\f0054.npy
f0055,-1,./processed_spectrograms\f0055.npy
f0056,1,./processed_spectrograms\f0056.npy
f0057,1,./processed_spectrograms\f0057.npy
f0058,-1,./processed_spectrograms\f0058.npy
f0059,-1,./processed_spectrograms\f0059.npy
f0060,1,./processed_spectrograms\f0060.npy
f0061,-1,./processed_spectrograms\f0061.npy
f0062,-1,./processed_spectrograms\f0062.npy
f0063,1,./processed_spectrograms\f0063.npy
f0064,1,./processed_spectrograms\f0064.npy
f0065,-1,./processed_spectrograms\f0065.npy
f0066,-1,./processed_spectrograms\f0066.npy
f0067,1,./processed_spectrograms\f0067.npy
f0068,1,./processed_spectrograms\f0068.npy
f0069,1,./processed_spectrograms\f0069.npy
f0070,-1,./processed_spectrograms\f0070.npy
f0071,1,./processed_spectrograms\f0071.npy
f0072,1,./processed_spectrograms\f0072.npy
f0073,-1,./processed_spectrograms\f0073.npy
f0074,-1,./processed_spectrograms\f0074.npy
f0075,-1,./processed_spectrograms\f0075.npy
f0076,-1,./processed_spectrograms\f0076.npy
f0077,-1,./processed_spectrograms\f0077.npy
f0078,-1,./processed_spectrograms\f0078.npy
f0079,1,./processed_spectrograms\f0079.npy
f0080,-1,./processed_spectrograms\f0080.npy
f0081,-1,./processed_spectrograms\f0081.npy
f0082,1,./processed_spectrograms\f0082.npy
f0083,1,./processed_spectrograms\f0083.npy
f0084,-1,./processed_spectrograms\f0084.npy
f0085,1,./processed_spectrograms\f0085.npy
f0086,-1,./processed_spectrograms\f0086.npy
f0087,-1,./processed_spectrograms\f0087.npy
f0088,-1,./processed_spectrograms\f0088.npy
f0089,1,./processed_spectrograms\f0089.npy
f0090,1,./processed_spectrograms\f0090.npy
f0091,-1,./processed_spectrograms\f0091.npy
f0092,-1,./processed_spectrograms\f0092.npy
f0093,1,./processed_spectrograms\f0093.npy
f0094,-1,./processed_spectrograms\f0094.npy
f0095,-1,./processed_spectrograms\f0095.npy
f0096,1,./processed_spectrograms\f0096.npy
f0097,-1,./processed_spectrograms\f0097.npy
f0098,-1,./processed_spectrograms\f0098.npy
f0099,1,./processed_spectrograms\f0099.npy
f0100,-1,./processed_spectrograms\f0100.npy
f0101,-1,./processed_spectrograms\f0101.npy
f0102,-1,./processed_spectrograms\f0102.npy
f0103,1,./processed_spectrograms\f0103.npy
f0104,-1,./processed_spectrograms\f0104.npy
f0105,-1,./processed_spectrograms\f0105.npy
f0106,-1,./processed_spectrograms\f0106.npy
f0107,-1,./processed_spectrograms\f0107.npy
f0108,-1,./processed_spectrograms\f0108.npy
f0109,-1,./processed_spectrograms\f0109.npy
f0110,-1,./processed_spectrograms\f0110.npy
f0111,-1,./processed_spectrograms\f0111.npy
f0112,-1,./processed_spectrograms\f0112.npy
f0113,-1,./processed_spectrograms\f0113.npy
f0114,-1,./processed_spectrograms\f0114.npy
